!datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Surface_Level_Barometric_Pressure_pascal	Air_Temperature_celsius	Relative_Humidity_percent	Cloud_Cover_decimalFraction	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerSecond
2006-05-25 00:00:00	2.559375	1.1578125	96507.656	20.21203	69.790428	0.62156224	375.51023	2.4734681e-13
2006-05-26 00:00:00	2.8310547	0.76044922	96508.562	21.598688	58.699818	0.64001613	371.52662	1.9883645e-13
2006-05-27 00:00:00	1.6541992	0.47861328	96942.422	20.516138	62.933132	0.6442078	370.55126	0
2006-05-28 00:00:00	0.95722656	1.6618164	96995.383	21.657037	78.059891	0.86021276	257.18731	6.5983782e-13
2006-05-29 00:00:00	2.1061524	1.6503906	96713.398	21.409082	76.294182	0.80253234	289.8392	8.1335471e-13
2006-05-30 00:00:00	2.0401367	-2.3892578	96715.289	19.049524	64.441948	0.47738359	437.35448	0
2006-05-31 00:00:00	2.6291992	-1.4472656	97441.414	15.704401	48.380234	0.48202478	449.70997	0
2006-06-01 00:00:00	1.6859375	-2.2331054	97941.031	15.319299	52.471535	0.38989859	476.98463	0
2006-06-02 00:00:00	0.42402344	-1.2923828	97935.055	16.269891	58.612377	0.67246962	371.00346	0
2006-06-03 00:00:00	0.086328125	0.61953125	97071.484	18.438684	70.162132	0.6926723	354.60688	1.2015564e-13
2006-06-04 00:00:00	1.21875	-0.44814453	96249.523	19.795251	86.299957	0.98604122	185.04605	1.4053231e-12
2006-06-05 00:00:00	-3.4277344	0.68554688	97032.117	14.266718	84.446419	1	135.99635	2.9368666e-13
2006-06-06 00:00:00	-1.4434571	2.6190429	97212.937	13.663019	95.26815	1	101.28317	9.9154771e-13
2006-06-07 00:00:00	0.7515625	3.8365235	97076.25	21.92074	82.088638	0.75211898	316.49066	2.5339383e-13
2006-06-08 00:00:00	3.290625	2.884375	97046.477	21.756067	75.641747	0.89675685	241.52593	1.5277999e-12
2006-06-09 00:00:00	2.6545899	-0.2399414	97688.484	16.826501	51.622654	0.49058118	449.73232	0
2006-06-10 00:00:00	2.3372071	0.72109375	97284.766	18.546442	58.427216	0.56303402	417.9708	0
2006-06-11 00:00:00	0.690625	-1.3749024	97014.664	19.641199	64.333412	0.47503276	444.41536	0
2006-06-12 00:00:00	-0.31738281	1.4777344	96968.883	19.905542	65.391426	0.48792711	439.43162	0
2006-06-13 00:00:00	0.55859375	2.7815429	96468.773	22.026392	66.877235	0.53504709	417.95166	0
2006-06-14 00:00:00	-0.97753906	3.3007812	96112.961	22.113245	62.82457	0.6190642	387.78278	0
2006-06-15 00:00:00	1.5729492	2.231836	95867.937	20.116296	75.020287	0.84865111	273.46365	2.3389534e-13
2006-06-16 00:00:00	4.4458985	-1.5767578	96998.289	14.672174	54.105164	0.56493621	426.46022	0
2006-06-17 00:00:00	1.0283203	-0.12822266	98018.18	17.477899	53.448223	0.3923915	480.19931	0
2006-06-18 00:00:00	-1.5792968	1.3520508	98362.023	20.44845	55.761448	0.44132325	459.52437	0
2006-06-19 00:00:00	-0.87597656	1.6516601	98318.953	19.733209	52.032795	0.45676444	458.25724	0
