datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Air_Temperature_celsius	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Vapour_Pressure_milliBar	Longwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerHour
144	1.96875	0.890625	20.21203	268.22159	16.539803	360.91293	8.9044852e-10
145	2.1777344	0.58496094	21.598688	265.37616	15.149193	367.41275	7.1581121e-10
146	1.2724609	0.36816406	20.516138	264.67947	15.197298	356.11169	0
147	0.73632812	1.2783203	21.657037	183.70522	20.217605	383.03925	2.3754161e-09
148	1.6201172	1.2695312	21.409082	207.028	19.462825	378.06985	2.928077e-09
149	1.5693359	-1.8378906	19.049524	312.39606	14.208891	354.08359	0
150	2.0224609	-1.1132812	15.704401	321.22141	8.6350139	316.49564	0
151	1.296875	-1.7177734	15.319299	340.70331	9.1368163	304.40277	0
152	0.32617188	-0.99414062	16.269891	265.00247	10.846076	332.43375	0
153	0.06640625	0.4765625	18.438684	253.29063	14.890557	357.81619	4.325603e-10
154	0.9375	-0.34472656	19.795251	132.17575	19.931531	390.57166	5.0591631e-09
155	-2.6367188	0.52734375	14.266718	97.140251	13.739582	374.63239	1.057272e-09
156	-1.1103516	2.0146484	13.663019	72.345123	14.904627	377.46912	3.5695718e-09
157	0.578125	2.9511719	21.92074	226.06476	21.606113	393.98093	9.122178e-10
158	2.53125	2.21875	21.756067	172.51852	19.710183	389.76599	5.5000795e-09
159	2.0419922	-0.18457031	16.826501	321.23737	9.8968576	323.77274	0
160	1.7978516	0.5546875	18.546442	298.55057	12.484023	341.00589	0
161	0.53125	-1.0576172	19.641199	317.43954	14.716889	352.48846	0
162	-0.24414062	1.1367188	19.905542	313.87973	15.206154	355.66574	0
163	0.4296875	2.1396484	22.026392	298.5369	17.716143	374.98068	0
164	-0.75195312	2.5390625	22.113245	276.9877	16.730859	378.6123	0
165	1.2099609	1.7167969	20.116296	195.33118	17.674322	389.21951	8.4202323e-10
166	3.4199219	-1.2128906	14.672174	304.61444	9.0368166	324.71497	0
167	0.79101562	-0.098632812	17.477899	342.99951	10.678167	328.14252	0
168	-1.2148437	1.0400391	20.44845	328.23169	13.409363	350.43134	0
169	-0.67382812	1.2705078	19.733209	327.3266	11.97116	338.17303	0
170	0.60253906	1.3710937	20.610468	226.55095	15.940815	365.22546	0
171	1.1806641	0.14746094	22.70202	241.14513	17.544609	380.66626	0
172	0.58789062	-0.0234375	23.752954	247.1275	19.685439	387.55118	0
173	-0.85253906	1.5898437	23.58111	241.28468	20.312992	392.49609	7.3537384e-10
174	-0.54296875	1.9658203	20.528925	147.99585	21.230981	393.78607	8.9651724e-09
175	0.24414062	2.0507813	20.508722	220.7287	20.466638	382.77835	3.1985658e-09
176	-0.28320312	0.79785156	19.321069	177.64998	19.315456	379.49344	4.8655893e-09
177	2.7724609	-0.018554688	17.77749	270.22504	13.274276	349.89896	2.6017697e-10
178	0.84960938	0.53222656	18.392603	309.16873	13.582709	343.10382	0
179	1.6630859	0.32519531	19.526025	301.21902	13.982161	353.67102	0
180	1.5996094	-1.5117187	17.932825	323.16943	12.592523	343.35031	0
181	1.3945312	-0.17382812	17.839655	303.97586	11.999824	335.00934	0
182	0.81933594	1.0136719	18.82113	260.45712	12.796179	350.19537	5.2721039e-11
183	0.24414062	2.2011719	19.79339	219.73488	13.657576	365.34015	1.7942998e-10
184	0.91699219	1.5380859	21.383295	170.34595	20.790186	389.29434	4.9065526e-09
185	3.5664062	-2.4228516	18.705743	257.02679	14.658334	362.05322	1.0575845e-10
186	1.9443359	-3.0048828	14.771021	70.961472	13.484097	371.91098	1.9005368e-10
187	-0.70703125	-2.4628906	16.166711	154.80461	14.848127	374.9538	0
188	0.12304688	-0.36230469	17.36358	279.65796	14.044413	347.15701	0
