"datetime","PAR_umolm2s"
2011-01-23,13.0711527777778
2011-01-24,14.0503194444444
2011-01-25,12.3049861111111
2011-01-26,14.2540833333333
2011-01-27,15.6734791666667
2011-01-28,16.0030486111111
2011-01-29,15.9739513888889
2011-01-30,16.7219097222222
2011-01-31,21.4705138888889
2011-02-01,5.77344444444444
2011-02-02,21.5805972222222
2011-02-03,30.4739375
2011-02-04,30.2991041666667
2011-02-05,25.4521944444444
2011-02-06,26.4850416666667
2011-02-07,30.8003472222222
2011-02-08,16.3265555555556
2011-02-09,49.4700833333333
2011-02-10,72.0324722222222
2011-02-11,95.3284861111111
2011-02-12,51.3042430555556
2011-02-13,36.5675277777778
2011-02-14,104.355013888889
2011-02-15,188.602791666667
2011-02-16,127.607402777778
2011-02-17,154.010972222222
2011-02-18,122.934645833333
2011-02-19,133.077513888889
2011-02-20,210.839854166667
2011-02-21,200.659159722222
2011-02-22,216.761729166667
2011-02-23,224.012263888889
2011-02-24,150.206909722222
2011-02-25,27.8118402777778
2011-02-26,49.5300625
2011-02-27,28.9644861111111
2011-02-28,24.2249027777778
2011-03-01,254.649402777778
2011-03-02,138.435284722222
2011-03-03,275.255611111111
2011-03-04,265.750381944444
2011-03-05,73.7876736111111
2011-03-06,62.7630138888889
2011-03-07,84.8062569444444
2011-03-08,289.870493055556
2011-03-09,210.085506944444
2011-03-10,45.3309236111111
2011-03-11,58.7449305555556
2011-03-12,153.726756944444
2011-03-13,NA
2011-03-14,200.491326388889
2011-03-15,322.803881944444
2011-03-16,76.1812986111111
2011-03-17,311.773083333333
2011-03-18,297.019965277778
2011-03-19,289.281631944444
2011-03-20,337.334743055556
2011-03-21,46.3914027777778
2011-03-22,29.3510833333333
2011-03-23,228.003354166667
2011-03-24,231.530131944444
2011-03-25,258.078361111111
2011-03-26,326.110875
2011-03-27,365.0605625
2011-03-28,357.4666875
2011-03-29,305.024548611111
2011-03-30,377.304909722222
2011-03-31,174.067826388889
2011-04-01,113.698467625899
2011-04-02,252.656826388889
2011-04-03,419.454013888889
2011-04-04,55.3456805555556
2011-04-05,86.5135625
2011-04-06,318.669125
2011-04-07,414.034680555556
2011-04-08,376.638847222222
2011-04-09,384.800930555556
2011-04-10,332.903673611111
2011-04-11,221.851215277778
2011-04-12,310.322888888889
2011-04-13,77.0469791666667
2011-04-14,307.141208333333
2011-04-15,431.557895833333
2011-04-16,165.562631944444
2011-04-17,265.425104166667
2011-04-18,266.384048611111
2011-04-19,126.619597222222
2011-04-20,61.5415972222222
2011-04-21,241.2598125
2011-04-22,402.493770833333
2011-04-23,80.2709722222222
2011-04-24,268.749791666667
2011-04-25,155.684944444444
2011-04-26,136.519138888889
2011-04-27,316.548083333333
2011-04-28,122.609708333333
2011-04-29,284.569
2011-04-30,323.001569444444
2011-05-01,472.624680555556
2011-05-02,398.591041666667
2011-05-03,169.964743055556
2011-05-04,80.7051041666667
2011-05-05,229.452756944444
2011-05-06,401.658125
2011-05-07,342.436291666667
2011-05-08,371.1936875
2011-05-09,413.248402777778
2011-05-10,230.603722222222
2011-05-11,215.546923611111
2011-05-12,401.973583333333
2011-05-13,464.919833333333
2011-05-14,116.7005
2011-05-15,58.6068611111111
2011-05-16,92.8768958333333
2011-05-17,116.108270833333
2011-05-18,77.6148888888889
2011-05-19,168.393118055556
2011-05-20,164.952256944444
2011-05-21,224.029729166667
2011-05-22,178.373951388889
2011-05-23,76.5275486111111
2011-05-24,268.970083333333
2011-05-25,429.94875
2011-05-26,419.693111111111
2011-05-27,490.348680555556
2011-05-28,247.051347222222
2011-05-29,366.301840277778
2011-05-30,399.820340277778
2011-05-31,458.5790625
2011-06-01,350.848368055556
2011-06-02,252.947409722222
2011-06-03,362.708118055556
2011-06-04,477.213006944444
2011-06-05,382.334361111111
2011-06-06,387.7604375
2011-06-07,481.914319444444
2011-06-08,487.116118055556
2011-06-09,321.363027777778
2011-06-10,340.352465277778
2011-06-11,99.2849583333333
2011-06-12,109.284013888889
2011-06-13,210.960222222222
2011-06-14,167.650104166667
2011-06-15,395.590305555556
2011-06-16,464.663458333333
2011-06-17,248.073034722222
2011-06-18,336.890201388889
2011-06-19,475.974923611111
2011-06-20,466.813423611111
2011-06-21,450.021583333333
2011-06-22,228.457416666667
2011-06-23,61.5145555555556
2011-06-24,64.0968194444444
2011-06-25,195.733180555556
2011-06-26,279.4555
2011-06-27,487.382069444444
2011-06-28,300.656631944444
2011-06-29,333.273805555556
2011-06-30,350.787944444444
2011-07-01,352.326895833333
2011-07-02,497.765895833333
2011-07-03,178.609118055556
2011-07-04,393.362979166667
2011-07-05,416.162131944444
2011-07-06,453.015118055556
2011-07-07,413.4435
2011-07-08,393.796458333333
2011-07-09,411.185201388889
2011-07-10,498.105388888889
2011-07-11,436.302479166667
2011-07-12,365.553381944444
2011-07-13,328.50625
2011-07-14,417.176993055556
2011-07-15,435.040347222222
2011-07-16,477.393618055556
2011-07-17,464.028854166667
2011-07-18,221.337118055556
2011-07-19,407.442368055556
2011-07-20,413.877770833333
2011-07-21,376.673652777778
2011-07-22,454.035534722222
2011-07-23,342.957895833333
2011-07-24,365.929486111111
2011-07-25,199.145604166667
2011-07-26,302.07075
2011-07-27,400.921270833333
2011-07-28,451.260180555556
2011-07-29,127.640590277778
2011-07-30,347.141041666667
2011-07-31,413.058805555556
2011-08-01,337.699555555556
2011-08-02,283.346666666667
2011-08-03,365.592743055556
2011-08-04,329.355604166667
2011-08-05,364.638013888889
2011-08-06,289.159243055556
2011-08-07,250.9694375
2011-08-08,285.158284722222
2011-08-09,306.224875
2011-08-10,272.007673611111
2011-08-11,307.663208333333
2011-08-12,350.205847222222
2011-08-13,378.377465277778
2011-08-14,132.839652777778
2011-08-15,54.9195555555556
2011-08-16,108.900243055556
2011-08-17,398.536638888889
2011-08-18,394.419256944444
2011-08-19,297.143722222222
2011-08-20,376.299069444444
2011-08-21,264.606833333333
2011-08-22,288.743909722222
2011-08-23,309.045916666667
2011-08-24,375.3689375
2011-08-25,171.391326388889
2011-08-26,344.880972222222
2011-08-27,278.155326388889
2011-08-28,37.5505
2011-08-29,324.284736111111
2011-08-30,335.550243055556
2011-08-31,347.060909722222
2011-09-01,342.516833333333
2011-09-02,348.450763888889
2011-09-03,341.3461875
2011-09-04,315.819944444444
2011-09-05,99.023125
2011-09-06,175.824756944444
2011-09-07,72.7083611111111
2011-09-08,194.869361111111
2011-09-09,282.321243055556
2011-09-10,309.662347222222
2011-09-11,231.992131944444
2011-09-12,365.868576388889
2011-09-13,359.410805555556
2011-09-14,245.530138888889
2011-09-15,92.2510416666667
2011-09-16,292.284673611111
2011-09-17,290.5865625
2011-09-18,200.885090277778
2011-09-19,335.535166666667
2011-09-20,113.548222222222
2011-09-21,261.792444444444
2011-09-22,127.895520833333
2011-09-23,139.284888888889
2011-09-24,150.076152777778
2011-09-25,228.152361111111
2011-09-26,278.179493055556
2011-09-27,300.1941875
2011-09-28,278.663923611111
2011-09-29,56.4765833333333
2011-09-30,204.316229166667
2011-10-01,31.2811736111111
2011-10-02,58.2387777777778
2011-10-03,139.108486111111
2011-10-04,38.5892152777778
2011-10-05,161.267861111111
2011-10-06,231.425805555556
2011-10-07,231.078138888889
2011-10-08,248.939645833333
2011-10-09,263.013347222222
2011-10-10,218.694527777778
2011-10-11,255.584798611111
2011-10-12,150.054166666667
2011-10-13,74.4615208333333
2011-10-14,52.7481875
2011-10-15,188.946208333333
2011-10-16,118.640520833333
2011-10-17,178.525993055556
2011-10-18,108.896090277778
2011-10-19,45.4286736111111
2011-10-20,75.8533541666667
2011-10-21,112.49975
2011-10-22,118.171604166667
2011-10-23,107.821625
2011-10-24,150.648159722222
2011-10-25,144.091138888889
2011-10-26,NA
2011-10-27,32.1885416666667
2011-10-28,137.119236111111
2011-10-29,44.2307222222222
2011-10-30,40.4640347222222
2011-10-31,148.167291666667
2011-11-01,148.011972222222
2011-11-02,142.321701388889
2011-11-03,105.047875
2011-11-04,130.231833333333
2011-11-05,138.729416666667
2011-11-06,127.1521
2011-11-07,132.407875
2011-11-08,129.8404375
2011-11-09,127.503743055556
2011-11-10,99.6119444444444
2011-11-11,98.0446041666667
2011-11-12,103.345729166667
2011-11-13,97.4097291666667
2011-11-14,71.4661805555556
2011-11-15,73.8892916666667
2011-11-16,55.882375
2011-11-17,45.7060138888889
2011-11-18,92.6575416666667
2011-11-19,112.157861111111
2011-11-20,69.4114236111111
2011-11-21,100.2665625
2011-11-22,104.027458333333
2011-11-23,23.2462291666667
2011-11-24,50.4898402777778
2011-11-25,109.404388888889
2011-11-26,85.8157361111111
2011-11-27,43.7535555555556
2011-11-28,41.4680486111111
2011-11-29,32.9428472222222
2011-11-30,56.4538611111111
2011-12-01,101.4881875
2011-12-02,60.3277986111111
2011-12-03,98.7002986111111
2011-12-04,97.372125
2011-12-05,55.1161458333333
2011-12-06,42.3793333333333
2011-12-07,11.71675
2011-12-08,23.6826875
2011-12-09,61.8905972222222
2011-12-10,56.7560555555556
2011-12-11,94.7650972222222
2011-12-12,95.0861180555556
2011-12-13,94.3207847222222
2011-12-14,32.1161388888889
2011-12-15,15.9198402777778
2011-12-16,73.57725
2011-12-17,64.1408680555556
2011-12-18,89.48475
2011-12-19,78.7041180555556
2011-12-20,90.4427361111111
2011-12-21,14.0959097222222
2011-12-22,71.2545833333333
2011-12-23,41.8745625
2011-12-24,92.9537777777778
2011-12-25,42.4210763888889
2011-12-26,71.563375
2011-12-27,47.4919027777778
2011-12-28,34.7107569444444
2011-12-29,91.107
2011-12-30,32.4564791666667
2011-12-31,0
2012-01-01,90.7863921568627
2012-01-02,49.4635
2012-01-03,76.2008472222222
2012-01-04,77.9895138888889
2012-01-05,58.5258611111111
2012-01-06,NA
2012-01-07,54.6248125
2012-01-08,42.7266180555556
2012-01-09,75.5526875
2012-01-10,58.6771875
2012-01-11,63.8386875
2012-01-12,24.7943125
2012-01-13,35.8315555555556
2012-01-14,62.6255972222222
2012-01-15,101.056909722222
2012-01-16,98.2507916666667
2012-01-17,39.3419444444444
2012-01-18,83.7679652777778
2012-01-19,77.2912916666667
2012-01-20,60.0100902777778
2012-01-21,21.6695208333333
2012-01-22,58.0080347222222
2012-01-23,24.5213472222222
2012-01-24,59.0055972222222
2012-01-25,55.3905138888889
2012-01-26,110.646888888889
2012-01-27,19.6821111111111
2012-01-28,100.776208333333
2012-01-29,104.891111111111
2012-01-30,82.5261597222222
2012-01-31,61.9201041666667
2012-02-01,44.8726944444444
2012-02-02,61.2325972222222
2012-02-03,122.796694444444
2012-02-04,111.367236111111
2012-02-05,131.60825
2012-02-06,143.017784722222
2012-02-07,74.8228541666667
2012-02-08,137.885256944444
2012-02-09,137.1151875
2012-02-10,145.247430555556
2012-02-11,90.2102569444444
2012-02-12,130.300881944444
2012-02-13,113.702423611111
2012-02-14,77.5064722222222
2012-02-15,89.7934236111111
2012-02-16,93.4663819444444
2012-02-17,127.677368055556
2012-02-18,129.473715277778
2012-02-19,167.797659722222
2012-02-20,173.854805555556
2012-02-21,158.860583333333
2012-02-22,130.878916666667
2012-02-23,75.5730416666667
2012-02-24,27.9529791666667
2012-02-25,26.0426388888889
2012-02-26,133.8533125
2012-02-27,71.5
2012-02-28,175.663763888889
2012-02-29,60.4790486111111
2012-03-01,58.5192777777778
2012-03-02,104.062020833333
2012-03-03,73.2034444444444
2012-03-04,153.727159722222
2012-03-05,161.528694444444
2012-03-06,236.026819444444
2012-03-07,235.822041666667
2012-03-08,220.178916666667
2012-03-09,207.715548611111
2012-03-10,158.967583333333
2012-03-11,NA
2012-03-12,242.680645833333
2012-03-13,188.473930555556
2012-03-14,208.327347222222
2012-03-15,77.227
2012-03-16,NA
2012-03-17,NA
2012-03-18,261.802263888889
2012-03-19,222.132354166667
2012-03-20,274.99025
2012-03-21,288.5741875
2012-03-22,297.944423611111
2012-03-23,NA
2012-03-24,NA
2012-03-25,93.1790208333333
2012-03-26,167.402041666667
2012-03-27,294.476652777778
2012-03-28,129.437645833333
2012-03-29,82.0807152777778
2012-03-30,NA
2012-03-31,NA
2012-04-01,177.469368055556
2012-04-02,290.698541666667
2012-04-03,345.579368055556
2012-04-04,298.586055555556
2012-04-05,147.894576388889
2012-04-06,NA
2012-04-07,NA
2012-04-08,155.297152777778
2012-04-09,143.817381944444
2012-04-10,172.237625
2012-04-11,266.635145833333
2012-04-12,301.277652777778
2012-04-13,NA
2012-04-14,NA
2012-04-15,279.6725
2012-04-16,331.493861111111
2012-04-17,325.629402777778
2012-04-18,289.382595419847
2012-04-19,380.244763888889
2012-04-20,423.055590277778
2012-04-21,403.738395833333
2012-04-22,130.529291666667
2012-04-23,95.3140555555556
2012-04-24,243.403368055556
2012-04-25,295.198020833333
2012-04-26,321.113638888889
2012-04-27,NA
2012-04-28,302.966388888889
2012-04-29,432.405111111111
2012-04-30,428.492715277778
2012-05-01,80.4357986111111
2012-05-02,136.875909722222
2012-05-03,115.589305555556
2012-05-04,NA
2012-05-05,NA
2012-05-06,410.303493055556
2012-05-07,454.384138888889
2012-05-08,89.8948194444445
2012-05-09,109.4855625
2012-05-10,162.340951388889
2012-05-11,305.956701388889
2012-05-12,437.026111111111
2012-05-13,350.609423611111
2012-05-14,199.043381944444
2012-05-15,94.8333333333333
2012-05-16,247.655895833333
2012-05-17,446.385159722222
2012-05-18,NA
2012-05-19,469.623472222222
2012-05-20,485.116701388889
2012-05-21,NA
2012-05-22,241.932979166667
2012-05-23,292.144527777778
2012-05-24,217.7075
2012-05-25,133.927333333333
2012-05-26,376.473541666667
2012-05-27,477.424138888889
2012-05-28,NA
2012-05-29,176.635236111111
2012-05-30,258.844243055556
2012-05-31,387.020090277778
2012-06-01,465.327145833333
2012-06-02,107.310798611111
2012-06-03,289.369597222222
2012-06-04,NA
2012-06-05,140.556604166667
2012-06-06,328.625513888889
2012-06-07,410.976152777778
2012-06-08,352.390208333333
2012-06-09,404.662194444444
2012-06-10,489.349104166667
2012-06-11,365.961722222222
2012-06-12,311.521972222222
2012-06-13,189.728486111111
2012-06-14,432.378277777778
2012-06-15,534.947625
2012-06-16,468.788284722222
2012-06-17,500.084743055556
2012-06-18,NA
2012-06-19,403.593097222222
2012-06-20,424.485402777778
2012-06-21,422.022736111111
2012-06-22,432.267368055556
2012-06-23,395.793854166667
2012-06-24,422.958763888889
2012-06-25,NA
2012-06-26,165.9754375
2012-06-27,163.305270833333
2012-06-28,273.385833333333
2012-06-29,436.676368055556
2012-06-30,410.587368055556
2012-07-01,440.884444444444
2012-07-02,NA
2012-07-03,473.654784722222
2012-07-04,342.325180555556
2012-07-05,309.143798611111
2012-07-06,411.104409722222
2012-07-07,200.370888888889
2012-07-08,436.300388888889
2012-07-09,NA
2012-07-10,427.0755625
2012-07-11,482.6445625
2012-07-12,411.349340277778
2012-07-13,420.5479375
2012-07-14,325.247805555556
2012-07-15,336.585763888889
2012-07-16,NA
2012-07-17,324.232479166667
2012-07-18,288.380638888889
2012-07-19,410.211444444444
2012-07-20,410.5215
2012-07-21,401.964215277778
2012-07-22,341.2605
2012-07-23,NA
2012-07-24,266.743652777778
2012-07-25,385.360041666667
2012-07-26,163.467701388889
2012-07-27,132.128736111111
2012-07-28,225.781701388889
2012-07-29,158.284034722222
2012-07-30,NA
2012-07-31,398.787354166667
2012-08-01,270.9515
2012-08-02,402.640388888889
2012-08-03,355.800069444444
2012-08-04,358.777895833333
2012-08-05,289.929076388889
2012-08-06,NA
2012-08-07,406.268284722222
2012-08-08,428.372694444444
2012-08-09,311.214229166667
2012-08-10,140.810298611111
2012-08-11,239.437395833333
2012-08-12,240.400888888889
2012-08-13,NA
2012-08-14,304.124395833333
2012-08-15,284.880361111111
2012-08-16,295.360291666667
2012-08-17,321.662979166667
2012-08-18,307.174388888889
2012-08-19,377.562715277778
2012-08-20,NA
2012-08-21,312.913340277778
2012-08-22,381.155236111111
2012-08-23,361.681527777778
2012-08-24,378.572354166667
2012-08-25,236.791909722222
2012-08-26,334.433868055556
2012-08-27,NA
2012-08-28,240.646625
2012-08-29,348.346097222222
2012-08-30,348.975694444444
2012-08-31,233.213423611111
2012-09-01,333.170479166667
2012-09-02,209.534375
2012-09-03,NA
2012-09-04,96.2247916666667
2012-09-05,117.778097222222
2012-09-06,213.6403125
2012-09-07,273.087576388889
2012-09-08,216.720590277778
2012-09-09,232.114465277778
2012-09-10,201.297409722222
2012-09-11,294.169798611111
2012-09-12,308.512361111111
2012-09-13,331.561368055556
2012-09-14,317.334173611111
2012-09-15,222.128618055556
2012-09-16,315.131451388889
2012-09-17,NA
2012-09-18,70.5790486111111
2012-09-19,207.100027777778
2012-09-20,317.906652777778
2012-09-21,299.925131944444
2012-09-22,273.922013888889
2012-09-23,247.954236111111
2012-09-24,NA
2012-09-25,300.132069444444
2012-09-26,145.818666666667
2012-09-27,205.754736111111
2012-09-28,59.2495972222222
2012-09-29,79.8725347222222
2012-09-30,69.4486319444444
2012-10-01,NA
2012-10-02,125.130597222222
2012-10-03,47.7263194444444
2012-10-04,36.8132708333333
2012-10-05,221.910013888889
2012-10-06,111.204756944444
2012-10-07,91.5493194444444
2012-10-08,NA
2012-10-09,111.4831875
2012-10-10,54.1178541666667
2012-10-11,212.625590277778
2012-10-12,127.083659722222
2012-10-13,234.718368055556
2012-10-14,55.6879375
2012-10-15,NA
2012-10-16,137.337555555556
2012-10-17,149.793472222222
2012-10-18,181.572136690647
2012-10-19,33.7274236111111
2012-10-20,140.938361111111
2012-10-21,123.366645833333
2012-10-22,NA
2012-10-23,155.839368055556
2012-10-24,179.976069444444
2012-10-25,120.203770833333
2012-10-26,146.455881944444
2012-10-27,59.2925347222222
2012-10-28,71.1127430555556
2012-10-29,NA
2012-10-30,82.2852986111111
2012-10-31,52.23375
2012-11-01,69.7402152777778
2012-11-02,83.2955625
2012-11-03,102.364972222222
2012-11-04,63.5498133333333
2012-11-05,64.8580069444444
2012-11-06,139.3756875
2012-11-07,35.9735972222222
2012-11-08,44.7882222222222
2012-11-09,130.870333333333
2012-11-10,134.610493055556
2012-11-11,118.830118055556
2012-11-12,NA
2012-11-13,46.2614513888889
2012-11-14,125.310708333333
2012-11-15,87.9362152777778
2012-11-16,87.2227847222222
2012-11-17,122.923027777778
2012-11-18,123.284819444444
2012-11-19,NA
2012-11-20,89.5732152777778
2012-11-21,103.065729166667
2012-11-22,112.187694444444
2012-11-23,95.2860208333333
2012-11-24,79.7904861111111
2012-11-25,86.9186736111111
2012-11-26,NA
2012-11-27,47.7999722222222
2012-11-28,73.8004305555556
2012-11-29,58.0612569444444
2012-11-30,83.5964930555556
2012-12-01,16.6725833333333
2012-12-02,57.2928680555556
2012-12-03,NA
2012-12-04,18.3528125
2012-12-05,43.3202916666667
2012-12-06,98.4372361111111
2012-12-07,41.7662986111111
2012-12-08,20.1609097222222
2012-12-09,63.4048402777778
2012-12-10,NA
2012-12-11,40.9312083333333
2012-12-12,87.9959930555556
2012-12-13,89.5040555555556
2012-12-14,88.7568958333333
2012-12-15,94.9412916666667
2012-12-16,10.5804097222222
2012-12-17,NA
2012-12-18,21.5078611111111
2012-12-19,0
2013-01-01,16.5983039215686
2013-01-02,14.1935069444444
2013-01-03,17.9511805555556
2013-01-04,16.6283333333333
2013-01-05,106.610333333333
2013-01-06,57.5674027777778
2013-01-07,103.774604166667
2013-01-08,97.7004722222222
2013-01-09,46.9948055555556
2013-01-10,124.690201388889
2013-01-11,50.47075
2013-01-12,NA
2013-01-13,60.3535694444444
2013-01-14,115.929826388889
2013-01-15,48.9217152777778
2013-01-16,10.9670694444444
2013-01-17,21.6656666666667
2013-01-18,77.3450416666667
2013-01-19,NA
2013-01-20,89.1190208333333
2013-01-21,80.8939791666667
2013-01-22,74.6037986111111
2013-01-23,122.533
2013-01-24,123.069590277778
2013-01-25,94.2995694444444
2013-01-26,NA
2013-01-27,NA
2013-01-28,38.2295138888889
2013-01-29,76.8941180555556
2013-01-30,23.7142361111111
2013-01-31,106.240208333333
2013-02-01,93.1770416666667
2013-02-02,NA
2013-02-03,NA
2013-02-04,132.901
2013-02-05,145.583923611111
2013-02-06,101.992763888889
2013-02-07,168.660055555556
2013-02-08,31.3077916666667
2013-02-09,NA
2013-02-10,NA
2013-02-11,7.93599305555556
2013-02-12,61.6256666666667
2013-02-13,105.259722222222
2013-02-14,167.114270833333
2013-02-15,183.274319444444
2013-02-16,95.9001319444444
2013-02-17,75.0833888888889
2013-02-18,167.722201388889
2013-02-19,102.003423611111
2013-02-20,97.7239097222222
2013-02-21,179.380625
2013-02-22,172.112180555556
2013-02-23,NA
2013-02-24,75.8294722222222
2013-02-25,43.6572430555556
2013-02-26,101.282125
2013-02-27,43.2214166666667
2013-02-28,126.859979166667
2013-03-01,80.1530694444444
2013-03-02,NA
2013-03-03,103.413555555556
2013-03-04,112.67725
2013-03-05,181.995819444444
2013-03-06,77.5716666666667
2013-03-07,102.220215277778
2013-03-08,57.9261597222222
2013-03-09,NA
2013-03-10,261.260956521739
2013-03-11,NA
2013-03-12,44.0607777777778
2013-03-13,146.891430555556
2013-03-14,168.549368055556
2013-03-15,213.930875
2013-03-16,NA
2013-03-17,NA
2013-03-18,255.455868055556
2013-03-19,70.9406736111111
2013-03-20,179.593798611111
2013-03-21,289.844625
2013-03-22,254.944423611111
2013-03-23,NA
2013-03-24,NA
2013-03-25,222.5720625
2013-03-26,251.4375
2013-03-27,281.227388888889
2013-03-28,180.842833333333
2013-03-29,216.487763888889
2013-03-30,NA
2013-03-31,NA
2013-04-01,155.200743055556
2013-04-02,221.065840277778
2013-04-03,340.953444444444
2013-04-04,358.249256944444
2013-04-05,318.097951388889
2013-04-06,352.107513888889
2013-04-07,248.825152777778
2013-04-08,327.464097222222
2013-04-09,198.795958333333
2013-04-10,166.580541666667
2013-04-11,96.0746944444444
2013-04-12,39.5956388888889
2013-04-13,NA
2013-04-14,NA
2013-04-15,256.992673611111
2013-04-16,184.707916666667
2013-04-17,310.853055555556
2013-04-18,203.511743055556
2013-04-19,138.693347222222
2013-04-20,NA
2013-04-21,NA
2013-04-22,331.608909722222
2013-04-23,107.876805555556
2013-04-24,304.398708333333
2013-04-25,369.807013888889
2013-04-26,249.722493055556
2013-04-27,NA
2013-04-28,NA
2013-04-29,353.312631944444
2013-04-30,353.4859375
2013-05-01,450.942541666667
2013-05-02,399.762243055556
2013-05-03,414.721930555556
2013-05-04,NA
2013-05-05,NA
2013-05-06,456.955569444444
2013-05-07,451.302493055556
2013-05-08,282.741236111111
2013-05-09,226.694902777778
2013-05-10,362.838090277778
2013-05-11,175.476041666667
2013-05-12,197.934256944444
2013-05-13,240.941958333333
2013-05-14,260.541159722222
2013-05-15,226.337580152672
2013-05-16,389.170243055556
2013-05-17,315.760069444444
2013-05-18,NA
2013-05-19,NA
2013-05-20,307.079534722222
2013-05-21,341.791666666667
2013-05-22,241.760263888889
2013-05-23,232.127923611111
2013-05-24,140.069479166667
2013-05-25,NA
2013-05-26,NA
2013-05-27,353.681097222222
2013-05-28,426.570909722222
2013-05-29,124.754673611111
2013-05-30,353.851729166667
2013-05-31,424.890506944444
2013-06-01,NA
2013-06-02,NA
2013-06-03,278.6366875
2013-06-04,387.123145833333
2013-06-05,501.558256944444
2013-06-06,369.982680555556
2013-06-07,86.9444861111111
2013-06-08,NA
2013-06-09,NA
2013-06-10,241.410243055556
2013-06-11,104.048694444444
2013-06-12,85.5350416666667
2013-06-13,172.257055555556
2013-06-14,246.125340277778
2013-06-15,NA
2013-06-16,NA
2013-06-17,254.070569444444
2013-06-18,145.432104166667
2013-06-19,382.545583333333
2013-06-20,455.058277777778
2013-06-21,469.308979166667
2013-06-22,NA
2013-06-23,NA
2013-06-24,375.250416666667
2013-06-25,366.467458333333
2013-06-26,141.096631944444
2013-06-27,237.244326388889
2013-06-28,144.250166666667
2013-06-29,NA
2013-06-30,NA
2013-07-01,187.213868055556
2013-07-02,192.797111111111
2013-07-03,281.154138888889
2013-07-04,415.702895833333
2013-07-05,376.927416666667
2013-07-06,NA
2013-07-07,NA
2013-07-08,306.194618055556
2013-07-09,262.572951388889
2013-07-10,181.270819444444
2013-07-11,212.192777777778
2013-07-12,399.147083333333
2013-07-13,NA
2013-07-14,NA
2013-07-15,399.007875
2013-07-16,394.850923611111
2013-07-17,445.295965277778
2013-07-18,450.12975
2013-07-19,329.337590277778
2013-07-20,347.921215277778
2013-07-21,323.822243055556
2013-07-22,207.365548611111
2013-07-23,160.182597222222
2013-07-24,319.588222222222
2013-07-25,346.533208333333
2013-07-26,165.008819444444
2013-07-27,NA
2013-07-28,NA
2013-07-29,357.054486111111
2013-07-30,393.618118055556
2013-07-31,388.218597222222
2013-08-01,292.357083333333
2013-08-02,313.603527777778
2013-08-03,NA
2013-08-04,NA
2013-08-05,457.1621875
2013-08-06,394.562
2013-08-07,340.849840277778
2013-08-08,213.070680555556
2013-08-09,129.050618055556
2013-08-10,NA
2013-08-11,NA
2013-08-12,384.262333333333
2013-08-13,135.550805555556
2013-08-14,263.48275
2013-08-15,352.429034722222
2013-08-16,347.944354166667
2013-08-17,339.309625
2013-08-18,270.750402777778
2013-08-19,288.715569444444
2013-08-20,331.272354166667
2013-08-21,358.223965277778
2013-08-22,343.460638888889
2013-08-23,285.083659722222
2013-08-24,NA
2013-08-25,NA
2013-08-26,223.537673611111
2013-08-27,NA
2013-08-28,261.215576388889
2013-08-29,170.582638888889
2013-08-30,302.415659722222
2013-08-31,NA
2013-09-01,NA
2013-09-02,168.545993055556
2013-09-03,140.709826388889
2013-09-04,306.187708333333
2013-09-05,276.35225
2013-09-06,321.481097222222
2013-09-07,NA
2013-09-08,NA
2013-09-09,NA
2013-09-10,117.682861111111
2013-09-11,265.667569444444
2013-09-12,143.666256944444
2013-09-13,137.905666666667
2013-09-14,NA
2013-09-15,NA
2013-09-16,173.3890625
2013-09-17,325.143131944444
2013-09-18,324.573951388889
2013-09-19,338.790777777778
2013-09-20,340.484673611111
2013-09-21,267.608041666667
2013-09-22,177.910284722222
2013-09-23,259.556208333333
2013-09-24,256.062770833333
2013-09-25,NA
2013-09-26,256.463625
2013-09-27,185.7005625
2013-09-28,NA
2013-09-29,NA
2013-09-30,277.610055555556
2013-10-01,244.626868055556
2013-10-02,234.118319444444
2013-10-03,236.331215277778
2013-10-04,109.645840277778
2013-10-05,NA
2013-10-06,NA
2013-10-07,56.2990555555556
2013-10-08,236.413784722222
2013-10-09,250.543381944444
2013-10-10,147.749055555556
2013-10-11,136.025798611111
2013-10-12,52.6507013888889
2013-10-13,214.426888888889
2013-10-14,197.202611111111
2013-10-15,94.422875
2013-10-16,99.081884057971
2013-10-17,190.590680555556
2013-10-18,95.6442222222222
2013-10-19,NA
2013-10-20,NA
2013-10-21,158.851298611111
2013-10-22,78.7657847222222
2013-10-23,61.1203421052632
2014-01-01,20.7762058823529
2014-01-02,NA
2014-01-03,NA
2014-01-04,12.1607916666667
2014-01-05,24.0335416666667
2014-01-06,19.1793958333333
2014-01-07,68.6681388888889
2014-01-08,71.6050694444444
2014-01-09,NA
2014-01-10,NA
2014-01-11,11.0190347222222
2014-01-12,68.0912222222222
2014-01-13,78.4829930555556
2014-01-14,16.6818055555556
2014-01-15,117.264916666667
2014-01-16,11.4844305555556
2014-01-17,93.1908055555556
2014-01-18,27.2710069444444
2014-01-19,12.1599513888889
2014-01-20,19.7906111111111
2014-01-21,55.3461111111111
2014-01-22,88.3882916666667
2014-01-23,NA
2014-01-24,NA
2014-01-25,49.5682916666667
2014-01-26,91.0803055555556
2014-01-27,31.6507638888889
2014-01-28,98.6711875
2014-01-29,101.488645833333
2014-01-30,NA
2014-01-31,NA
2014-02-01,57.2290069444444
2014-02-02,22.4724930555556
2014-02-03,34.4267569444444
2014-02-04,83.234375
