Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
       45   45.0000       23.1935       21.5143       17.9516      0.947726E-01  0.323193E-02  0.621716E-02  -204.631      -14.1294      -81.0443       287.952       0.00000      -432.912       4.61726      0.533680       5.00000       4.00000       3.04703       0.00000       0.00000       0.00000       0.00000    
       46   46.0000       23.4060       21.6572       17.9639      0.143810      0.490210E-02  0.776240E-02  -211.416      -23.7693      -107.747       163.245       0.00000      -434.155       4.61727      0.535362       5.00000       4.00000       3.04972       0.00000       0.00000       0.00000       0.00000    
       47   47.0000       23.0759       21.5659       17.8902      0.123162      0.420105E-02  0.779986E-02  -283.443      -30.7466      -130.149       311.276       0.00000      -432.225       5.29806      0.537928       5.00000       4.00000       3.03362       0.00000       0.00000       0.00000       0.00000    
       48   48.0000       23.0792       21.6100       17.8765      0.148109      0.505195E-02  0.897023E-02  -337.018      -34.9670      -184.690       297.861       0.00000      -432.245       5.52155      0.541045       5.00000       4.00000       3.03064       0.00000       0.00000       0.00000       0.00000    
       49   49.0000       22.8092       21.5347       17.8236      0.167329      0.571065E-02  0.780058E-02  -261.847      -14.5812      -147.778       270.144       0.00000      -430.671       6.13650      0.545393       5.00000       4.00000       3.01908       0.00000       0.00000       0.00000       0.00000    
       50   50.0000       22.7666       21.5440       17.8149      0.128623      0.439006E-02  0.634531E-02  -208.396      -14.0765      -94.8918       260.153       0.00000      -430.423       6.35910      0.549359       5.00000       4.00000       3.01717       0.00000       0.00000       0.00000       0.00000    
       51   51.0000       22.8856       21.6308       17.8290      0.118877      0.405645E-02  0.781564E-02  -287.303      -31.4570      -131.400       313.537       0.00000      -431.116       6.35910      0.552166       5.00000       4.00000       3.02025       0.00000       0.00000       0.00000       0.00000    
       52   52.0000       22.9043       21.6720       17.8308      0.149410      0.509813E-02  0.937823E-02  -360.828      -40.2851      -196.217       313.908       0.00000      -431.225       6.50789      0.556372       5.00000       4.00000       3.02064       0.00000       0.00000       0.00000       0.00000    
       53   53.0000       22.6593       21.5829       17.8057      0.146501      0.500135E-02  0.953860E-02  -367.331      -44.1431      -196.945       313.951       0.00000      -429.799       6.99808      0.562685       5.00000       4.00000       3.01517       0.00000       0.00000       0.00000       0.00000    
       54   54.0000       22.4153       21.4824       17.7896      0.144606      0.493908E-02  0.972060E-02  -372.558      -51.4145      -191.999       310.067       0.00000      -428.383       7.46700      0.570501       5.00000       4.00000       3.01165       0.00000       0.00000       0.00000       0.00000    
       55   55.0000       22.1627       21.3656       17.7823      0.130315      0.445322E-02  0.887510E-02  -328.057      -39.7706      -164.654       305.170       0.00000      -426.920       7.92841      0.580328       5.00000       4.00000       3.01005       0.00000       0.00000       0.00000       0.00000    
       56   56.0000       22.0461       21.3194       17.7910      0.952183E-01  0.325462E-02  0.889176E-02  -202.854      -25.5664      -103.844       118.610       0.00000      -426.247       8.20904      0.590446       5.00000       4.00000       3.01196       0.00000       0.00000       0.00000       0.00000    
       57   57.0000       21.7851       21.1639       17.7986      0.126395      0.432251E-02  0.779005E-02  -167.097      -20.8776      -79.4158       126.221       0.00000      -424.741       8.56083      0.602095       5.00000       4.00000       3.01362       0.00000       0.00000       0.00000       0.00000    
       58   58.0000       21.6540       21.0857       17.8140      0.125591      0.429615E-02  0.548570E-02  -208.333      -19.7488      -86.1740       260.532       0.00000      -423.986       8.76176      0.613054       5.00000       4.00000       3.01697       0.00000       0.00000       0.00000       0.00000    
       59   59.0000       21.7612       21.1732       17.8279      0.160463      0.548786E-02  0.972660E-02  -367.825      -47.4111      -195.647       309.500       0.00000      -424.603       8.76177      0.619211       5.00000       4.00000       3.02002       0.00000       0.00000       0.00000       0.00000    
       60   60.0000       21.5635       21.0639       17.8626      0.127731      0.437016E-02  0.863451E-02  -303.702      -35.7198      -152.222       283.001       0.00000      -423.466       9.10730      0.638302       5.00000       4.00000       3.02759       0.00000       0.00000       0.00000       0.00000    
       61   61.0000       21.4757       21.0215       17.9007      0.186373      0.637763E-02  0.887454E-02  -227.707      -12.5687      -145.452       163.823       0.00000      -422.961       9.31762      0.657266       5.00000       4.00000       3.03591       0.00000       0.00000       0.00000       0.00000    
       62   62.0000       21.2932       20.9023       17.9500      0.135544      0.463995E-02  0.462693E-02  -164.017      -9.48567      -72.7431       206.678       0.00000      -421.915       9.56547      0.680614       5.00000       4.00000       3.04669       0.00000       0.00000       0.00000       0.00000    
       63   63.0000       21.3763       20.9727       17.9649      0.274946      0.941042E-02  0.110726E-01  -428.811      -55.7733      -252.491       302.347       0.00000      -422.391       9.56547      0.688505       5.00000       4.00000       3.04994       0.00000       0.00000       0.00000       0.00000    
       64   64.0000       21.0324       20.7420       18.0339      0.226703      0.776457E-02  0.109713E-01  -414.874      -50.1860      -248.182       292.870       0.00000      -420.422       9.99239      0.718282       5.00000       4.00000       3.06500       0.00000       0.00000       0.00000       0.00000    
       65   65.0000       20.7186       20.5191       18.0415      0.207250      0.710274E-02  0.815189E-02  -277.086      -14.0375      -166.798       265.052       0.00000      -418.631       10.3515      0.718282       5.00000       4.00000       3.06666       0.00000       0.00000       0.00000       0.00000    
       66   66.0000       20.6676       20.4921       18.0435      0.198928      0.681821E-02  0.716673E-02  -189.130      -2.90002      -116.216       181.165       0.00000      -418.340       10.4750      0.718282       5.00000       4.00000       3.06709       0.00000       0.00000       0.00000       0.00000    
       67   67.0000       20.6337       20.4724       18.0448      0.998292E-01  0.342185E-02  0.337921E-02  -223.647      -21.2043      -86.9793       292.831       0.00000      -418.147       10.5481      0.718282       5.00000       4.00000       3.06738       0.00000       0.00000       0.00000       0.00000    
       68   68.0000       20.7593       20.5901       18.0433      0.859864E-01  0.294663E-02  0.595654E-02  -247.484      -25.1960      -102.102       290.906       0.00000      -418.862       10.5481      0.718282       5.00000       4.00000       3.06706       0.00000       0.00000       0.00000       0.00000    
