Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
       67   67.0000       5.07713       5.07504       5.05064      0.118381      0.418200E-02  0.388800E-02  -196.633      -57.3446      -55.2992       157.706       0.00000      -336.369       29.3734      0.718282      0.625453       5.31108     -0.454702       0.00000       0.00000       0.00000       0.00000    
       68   68.0000       5.05105       5.05105       5.05105      0.256205      0.905129E-02  0.654168E-02  -220.782      -95.5530      -84.3078       16.1419       0.00000      -336.243       33.0000      0.500000      0.659873       5.29560     -0.404692       0.00000       0.00000       0.00000       0.00000    
       69   69.0000       4.92374       4.92374       4.92374      0.433181      0.153073E-01  0.652840E-02  -299.399      -143.890      -108.232       71.0599       0.00000      -335.628       33.0000      0.500000      0.589213       5.32724     -0.747820       0.00000       0.00000       0.00000       0.00000    
       70   70.0000       4.78186       4.78186       4.78186      0.287911      0.101766E-01  0.593666E-02  -393.114      -164.622      -115.962       197.379       0.00000      -334.944       33.0000      0.500000      0.549183       5.34531      -1.12036       0.00000       0.00000       0.00000       0.00000    
       71   71.0000       4.66055       4.66055       4.66055      0.149783      0.529553E-02  0.384372E-02  -314.405      -101.029      -70.7023       261.166       0.00000      -334.359       33.0000      0.500000      0.551554       5.34423      -1.35361       0.00000       0.00000       0.00000       0.00000    
       72   72.0000       4.62820       4.62820       4.62820      0.950737E-01  0.336151E-02  0.125215E-02  -199.159      -54.1045      -39.7153       206.535       0.00000      -334.203       33.0000      0.500000      0.607056       5.31908      -1.24278       0.00000       0.00000       0.00000       0.00000    
       73   73.0000       4.63357       4.63357       4.63357      0.723484E-01  0.255799E-02   0.00000      -163.065      -37.8985      -30.1638       200.073       0.00000      -334.229       33.0000      0.500000      0.671658       5.28998      -1.06720       0.00000       0.00000       0.00000       0.00000    
       74   74.0000       4.65863       4.65731       4.63357      0.971711E-01  0.343547E-02   0.00000      -184.338      -43.3840      -37.3993       222.694       0.00000      -334.350       29.5234      0.500000      0.724057       5.26656     -0.954642       0.00000       0.00000       0.00000       0.00000    
       75   75.0000       4.68713       4.68182       4.63357      0.726606E-01  0.256876E-02   0.00000      -120.909      -24.7823      -24.1481       172.794       0.00000      -334.487       26.4518      0.500000      0.770214       5.24605     -0.868355       0.00000       0.00000       0.00000       0.00000    
       76   76.0000       4.72915       4.71470       4.63357      0.931796E-01  0.329390E-02   0.00000      -132.076      -24.4139      -25.7178       210.619       0.00000      -334.689       23.0228      0.500000      0.811655       5.22773     -0.799382       0.00000       0.00000       0.00000       0.00000    
       77   77.0000       4.79384       4.76416       4.63357      0.186498      0.659191E-02   0.00000      -209.709      -39.3785      -66.5557       260.539       0.00000      -335.001       20.7783      0.500000      0.849374       5.21115     -0.742561       0.00000       0.00000       0.00000       0.00000    
       78   78.0000       4.84531       4.79631       4.64754      0.201102      0.710739E-02  0.289734E-02  -276.149      -67.7849      -92.1868       261.271       0.00000      -335.249       21.6174      0.718282      0.893043       5.19204     -0.665798       0.00000       0.00000       0.00000       0.00000    
       79   79.0000       4.82659       4.78745       4.64793      0.224281      0.792686E-02  0.489286E-02  -200.269      -76.1549      -83.1908       47.0117       0.00000      -335.159       22.9347      0.718282      0.924385       5.17839     -0.626641       0.00000       0.00000       0.00000       0.00000    
       80   80.0000       4.69498       4.69230       4.65113      0.183327      0.648105E-02  0.328502E-02  -151.378      -57.6355      -53.9245       114.721       0.00000      -334.525       30.1993      0.718282      0.955629       5.16484     -0.587020       0.00000       0.00000       0.00000       0.00000    
       81   81.0000       4.66982       4.66982       4.66982      0.137111      0.484742E-02  0.169607E-02  -121.663      -39.5910      -40.9660       121.861       0.00000      -334.404       33.0000      0.500000      0.996012       5.14739     -0.523600       0.00000       0.00000       0.00000       0.00000    
       82   82.0000       4.67027       4.67027       4.67027      0.226696      0.801463E-02  0.399476E-02  -170.195      -66.5630      -68.6290       102.457       0.00000      -334.406       33.0000      0.500000       1.02057       5.13684     -0.499220       0.00000       0.00000       0.00000       0.00000    
       83   83.0000       4.62835       4.62835       4.62835      0.262153      0.926890E-02  0.416741E-02  -319.681      -113.954      -97.1550       243.454       0.00000      -334.204       33.0000      0.500000       1.01165       5.14066     -0.552995       0.00000       0.00000       0.00000       0.00000    
       84   84.0000       4.58118       4.58118       4.58118      0.117772      0.416442E-02   0.00000      -211.047      -52.1945      -47.7159       261.764       0.00000      -333.977       33.0000      0.500000       1.00180       5.14489     -0.614459       0.00000       0.00000       0.00000       0.00000    
       85   85.0000       4.61421       4.61318       4.58118      0.943690E-01  0.333668E-02   0.00000      -169.885      -27.4854      -33.3570       283.596       0.00000      -334.136       30.9305      0.500000       1.02843       5.13345     -0.586409       0.00000       0.00000       0.00000       0.00000    
       86   86.0000       4.69527       4.68443       4.58118      0.118198      0.417858E-02   0.00000      -87.2077      -22.8851      -29.5358       127.155       0.00000      -334.526       26.7281      0.500000       1.05368       5.12264     -0.561146       0.00000       0.00000       0.00000       0.00000    
       87   87.0000       4.72922       4.70968       4.58118      0.243504      0.860786E-02  0.173816E-02  -60.0091      -17.1168      -24.7041       56.1279       0.00000      -334.690       24.2881      0.500000       1.07772       5.11238     -0.538237       0.00000       0.00000       0.00000       0.00000    
       88   88.0000       4.72002       4.70760       4.57740      0.901318E-01  0.318622E-02   0.00000      -28.1089      -3.14759      -8.87317       79.5854       0.00000      -334.646       28.9971      0.718282       1.09784       5.10382     -0.523619       0.00000       0.00000       0.00000       0.00000    
       89   89.0000       4.76385       4.74001       4.57740      0.116143      0.410540E-02   0.00000      -88.5009      -3.13449      -22.6541       234.233       0.00000      -334.857       24.5631      0.500000       1.12001       5.09442     -0.504089       0.00000       0.00000       0.00000       0.00000    
       90   90.0000       4.88172       4.83117       4.57740      0.606278E-01  0.214257E-02   0.00000      -64.1619      0.701157      -9.28965       222.263       0.00000      -335.425       22.0375      0.500000       1.14124       5.08543     -0.486110       0.00000       0.00000       0.00000       0.00000    
       91   91.0000       5.04135       4.93003       4.57740      0.165994      0.586439E-02   0.00000      -28.7668      -1.73259      -11.3876       46.3621       0.00000      -336.196       17.1645      0.500000       1.16164       5.07683     -0.469487       0.00000       0.00000       0.00000       0.00000    
       92   92.0000       5.11534       4.94129       4.59288      0.234814      0.829456E-02  0.343466E-02  -97.9619      -35.3327      -39.2556       50.0678       0.00000      -336.554       17.6946      0.718282       1.19343       5.06345     -0.430568       0.00000       0.00000       0.00000       0.00000    
       93   93.0000       5.05214       4.91170       4.59421      0.312014      0.110229E-01   0.00000      -116.098      -21.9743      -57.9764       156.738       0.00000      -336.248       18.9108      0.718282       1.21257       5.05543     -0.415359       0.00000       0.00000       0.00000       0.00000    
       94   94.0000       5.03414       4.93730       4.59461      0.289097      0.102136E-01   0.00000      -167.327      -14.4525      -71.2230       281.859       0.00000      -336.161       22.8772      0.718282       1.23029       5.04802     -0.402443       0.00000       0.00000       0.00000       0.00000    
       95   95.0000       5.09701       5.00894       4.59327      0.170861      0.603571E-02   0.00000      -147.394      -4.02640      -53.8414       311.391       0.00000      -336.465       24.9683      0.718282       1.24596       5.04148     -0.392826       0.00000       0.00000       0.00000       0.00000    
       96   96.0000       5.20749       5.11142       4.59327      0.115620      0.408342E-02   0.00000      -113.991       2.08772      -33.1314       307.135       0.00000      -337.000       22.6772      0.500000       1.26228       5.03469     -0.381870       0.00000       0.00000       0.00000       0.00000    
       97   97.0000       5.40305       5.23206       4.59327      0.180917      0.638718E-02   0.00000      -161.684      -7.62050      -62.5368       314.812       0.00000      -337.948       19.0637      0.500000       1.27810       5.02812     -0.371530       0.00000       0.00000       0.00000       0.00000    
