Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
       68   68.0000       22.8285       17.2432       6.96119      0.875934E-01  0.298930E-02  0.433380E-02  -230.983      -22.6512      -88.5749       260.217       0.00000      -430.783       10.0455      0.506049       5.00000       4.00000      0.646725       0.00000       0.00000       0.00000       0.00000    
       69   69.0000       22.8536       17.2610       6.96870      0.120457      0.411064E-02  0.898638E-02  -277.376      -31.5230      -141.138       210.831       0.00000      -430.929       10.0455      0.506146       5.00000       4.00000      0.648364       0.00000       0.00000       0.00000       0.00000    
       70   70.0000       22.6837       17.2191       6.91725      0.929733E-01  0.317382E-02  0.829395E-02  -240.481      -33.5001      -99.5931       193.519       0.00000      -429.941       10.4208      0.506559       5.00000       4.00000      0.637126       0.00000       0.00000       0.00000       0.00000    
       71   71.0000       22.5660       17.1894       6.88189      0.623898E-01  0.213030E-02  0.533823E-02  -263.341      -30.6896      -94.3898       285.069       0.00000      -429.257       10.6840      0.506924       5.00000       4.00000      0.629404       0.00000       0.00000       0.00000       0.00000    
       72   72.0000       22.5855       17.2026       6.88763      0.339428E-01  0.115893E-02  0.335816E-02  -244.053      -26.0141      -83.7437       279.963       0.00000      -429.371       10.6840      0.507079       5.00000       4.00000      0.630658       0.00000       0.00000       0.00000       0.00000    
       73   73.0000       22.6154       17.2246       6.89644      0.595259E-01  0.203231E-02   0.00000      -228.741      -21.9742      -76.4360       274.527       0.00000      -429.544       10.6840      0.507140       5.00000       4.00000      0.632583       0.00000       0.00000       0.00000       0.00000    
       74   74.0000       22.7297       17.2527       6.89644      0.755183E-01  0.257773E-02   0.00000      -217.336      -18.9990      -76.3596       256.178       0.00000      -430.208       10.4901      0.507118       5.00000       4.00000      0.632583       0.00000       0.00000       0.00000       0.00000    
       75   75.0000       22.7661       17.2766       6.89644      0.923559E-01  0.315223E-02  0.702938E-02  -263.129      -28.1514      -109.450       255.371       0.00000      -430.420       10.4884      0.507082       5.00000       4.00000      0.632583       0.00000       0.00000       0.00000       0.00000    
       76   76.0000       22.7357       17.2713       6.88737      0.864832E-01  0.295197E-02  0.797221E-02  -302.977      -39.5773      -118.847       277.655       0.00000      -430.243       10.5732      0.507344       5.00000       4.00000      0.630602       0.00000       0.00000       0.00000       0.00000    
       77   77.0000       22.6647       17.2551       6.86635      0.623686E-01  0.212915E-02  0.845232E-02  -309.724      -43.1644      -119.837       271.041       0.00000      -429.830       10.7428      0.507684       5.00000       4.00000      0.626011       0.00000       0.00000       0.00000       0.00000    
