"year","rcp","gcm","model","variable","mean","value","anom","mean_model","sd_model","var_model","mean_gcm","sd_gcm","var_gcm","mean_rcp","sd_rcp","var_rcp"
2083,"rcp85","IPSL-CM5A-LR","MyLake","wtr_32",7.23773602027307,9.51360726487147,2.2758712445984,1.49843613336842,1.03822357073022,1.07790818281982,2.0466955439551,0.226698085622464,0.0513920220248899,2.2758712445984,NA,NA
2083,"rcp85","IPSL-CM5A-LR","Simstrat","wtr_32",NA,NA,NA,1.49843613336842,1.03822357073022,1.07790818281982,NA,NA,NA,NA,NA,NA
2083,"rcp85","MIROC5","FLake","wtr_32",NA,NA,NA,1.37742684904615,1.04796569048216,1.09823208842776,NA,NA,NA,NA,NA,NA
2083,"rcp85","MIROC5","GLM","wtr_32",6.40899378133412,6.58493523271116,0.175941451377047,1.37742684904615,1.04796569048216,1.09823208842776,0.224885967506422,0.0682321816018563,0.00465563060614869,0.175941451377047,NA,NA
2083,"rcp85","MIROC5","GOTM","wtr_32",7.49896405708585,9.60186017719034,2.10289612010449,1.37742684904615,1.04796569048216,1.09823208842776,1.81215153745534,0.45765027160262,0.209443771097952,2.10289612010449,NA,NA
2083,"rcp85","MIROC5","MyLake","wtr_32",6.99608916152148,8.84953213717839,1.85344297565692,1.37742684904615,1.04796569048216,1.09823208842776,2.0466955439551,0.226698085622464,0.0513920220248899,1.85344297565692,NA,NA
2083,"rcp85","MIROC5","Simstrat","wtr_32",NA,NA,NA,1.37742684904615,1.04796569048216,1.09823208842776,NA,NA,NA,NA,NA,NA
2084,"rcp85","GFDL-ESM2M","FLake","wtr_32",NA,NA,NA,1.0254254064974,0.753357907721184,0.56754813712604,NA,NA,NA,NA,NA,NA
2084,"rcp85","GFDL-ESM2M","GLM","wtr_32",6.4059976330444,6.6036534648124,0.197655831767999,1.0254254064974,0.753357907721184,0.56754813712604,0.187843799994691,0.121378161077984,0.0147326579866729,0.197655831767999,NA,NA
2084,"rcp85","GFDL-ESM2M","GOTM","wtr_32",6.80772310843518,8.01541662437821,1.20769351594303,1.0254254064974,0.753357907721184,0.56754813712604,2.08587644547642,0.928955708408613,0.862958708184948,1.20769351594303,NA,NA
2084,"rcp85","GFDL-ESM2M","MyLake","wtr_32",6.92259609314975,8.59352296493092,1.67092687178118,1.0254254064974,0.753357907721184,0.56754813712604,2.23272020772607,1.13846022722913,1.2960916889826,1.67092687178118,NA,NA
2084,"rcp85","GFDL-ESM2M","Simstrat","wtr_32",NA,NA,NA,1.0254254064974,0.753357907721184,0.56754813712604,NA,NA,NA,NA,NA,NA
2084,"rcp85","HadGEM2-ES","FLake","wtr_32",NA,NA,NA,1.891459363608,1.47192988842782,2.16657759644714,NA,NA,NA,NA,NA,NA
2084,"rcp85","HadGEM2-ES","GLM","wtr_32",6.40686999490233,6.59875117299335,0.191881178091022,1.891459363608,1.47192988842782,2.16657759644714,0.187843799994691,0.121378161077984,0.0147326579866729,0.191881178091022,NA,NA
2084,"rcp85","HadGEM2-ES","GOTM","wtr_32",7.32619646807068,10.0550719727584,2.72887550468772,1.891459363608,1.47192988842782,2.16657759644714,2.08587644547642,0.928955708408613,0.862958708184948,2.72887550468772,NA,NA
2084,"rcp85","HadGEM2-ES","MyLake","wtr_32",7.16562141240785,9.91924282045312,2.75362140804527,1.891459363608,1.47192988842782,2.16657759644714,2.23272020772607,1.13846022722913,1.2960916889826,2.75362140804527,NA,NA
2084,"rcp85","HadGEM2-ES","Simstrat","wtr_32",NA,NA,NA,1.891459363608,1.47192988842782,2.16657759644714,NA,NA,NA,NA,NA,NA
2084,"rcp85","IPSL-CM5A-LR","FLake","wtr_32",NA,NA,NA,0.791666797877216,0.687886311333936,0.473187577320609,NA,NA,NA,NA,NA,NA
2084,"rcp85","IPSL-CM5A-LR","GLM","wtr_32",6.40946254420278,6.442075377605,0.0326128334022168,0.791666797877216,0.687886311333936,0.473187577320609,0.187843799994691,0.121378161077984,0.0147326579866729,0.0326128334022168,NA,NA
2084,"rcp85","IPSL-CM5A-LR","GOTM","wtr_32",6.76158075141289,8.13542049517283,1.37383974375993,0.791666797877216,0.687886311333936,0.473187577320609,2.08587644547642,0.928955708408613,0.862958708184948,1.37383974375993,NA,NA
2084,"rcp85","IPSL-CM5A-LR","MyLake","wtr_32",7.23773602027307,8.20628383674257,0.968547816469499,0.791666797877216,0.687886311333936,0.473187577320609,2.23272020772607,1.13846022722913,1.2960916889826,0.968547816469499,NA,NA
2084,"rcp85","IPSL-CM5A-LR","Simstrat","wtr_32",NA,NA,NA,0.791666797877216,0.687886311333936,0.473187577320609,NA,NA,NA,NA,NA,NA
2084,"rcp85","MIROC5","FLake","wtr_32",NA,NA,NA,2.30003570294695,1.72532532832214,2.97674748854992,NA,NA,NA,NA,NA,NA
2084,"rcp85","MIROC5","GLM","wtr_32",6.40899378133412,6.73821913805164,0.329225356717525,2.30003570294695,1.72532532832214,2.97674748854992,0.187843799994691,0.121378161077984,0.0147326579866729,0.329225356717525,NA,NA
2084,"rcp85","MIROC5","GOTM","wtr_32",7.49896405708585,10.5320610746008,3.033097017515,2.30003570294695,1.72532532832214,2.97674748854992,2.08587644547642,0.928955708408613,0.862958708184948,3.033097017515,NA,NA
2084,"rcp85","MIROC5","MyLake","wtr_32",6.99608916152148,10.5338738961298,3.53778473460832,2.30003570294695,1.72532532832214,2.97674748854992,2.23272020772607,1.13846022722913,1.2960916889826,3.53778473460832,NA,NA
2084,"rcp85","MIROC5","Simstrat","wtr_32",NA,NA,NA,2.30003570294695,1.72532532832214,2.97674748854992,NA,NA,NA,NA,NA,NA
2085,"rcp85","GFDL-ESM2M","FLake","wtr_32",NA,NA,NA,0.969616014076855,0.695249638091848,0.483372059266846,NA,NA,NA,NA,NA,NA
2085,"rcp85","GFDL-ESM2M","GLM","wtr_32",6.4059976330444,6.59919586508241,0.193198232038015,0.969616014076855,0.695249638091848,0.483372059266846,0.226701925072252,0.100661407424657,0.0101327189447128,0.193198232038015,NA,NA
2085,"rcp85","GFDL-ESM2M","GOTM","wtr_32",6.80772310843518,7.98876105115226,1.18103794271708,0.969616014076855,0.695249638091848,0.483372059266846,2.19196222824581,0.960342231468834,0.922257201542539,1.18103794271708,NA,NA
2085,"rcp85","GFDL-ESM2M","MyLake","wtr_32",6.92259609314975,8.45720796062522,1.53461186747547,0.969616014076855,0.695249638091848,0.483372059266846,2.28646533308256,0.835116287088706,0.697419212960826,1.53461186747547,NA,NA
2085,"rcp85","GFDL-ESM2M","Simstrat","wtr_32",NA,NA,NA,0.969616014076855,0.695249638091848,0.483372059266846,NA,NA,NA,NA,NA,NA
2085,"rcp85","HadGEM2-ES","FLake","wtr_32",NA,NA,NA,2.06249063267154,1.5584465802763,2.42875574357488,NA,NA,NA,NA,NA,NA
2085,"rcp85","HadGEM2-ES","GLM","wtr_32",6.40686999490233,6.6790757061684,0.272205711266066,2.06249063267154,1.5584465802763,2.42875574357488,0.226701925072252,0.100661407424657,0.0101327189447128,0.272205711266066,NA,NA
2085,"rcp85","HadGEM2-ES","GOTM","wtr_32",7.32619646807068,10.4416765402441,3.11548007217344,2.06249063267154,1.5584465802763,2.42875574357488,2.19196222824581,0.960342231468834,0.922257201542539,3.11548007217344,NA,NA
2085,"rcp85","HadGEM2-ES","MyLake","wtr_32",7.16562141240785,9.96540752698297,2.79978611457512,2.06249063267154,1.5584465802763,2.42875574357488,2.28646533308256,0.835116287088706,0.697419212960826,2.79978611457512,NA,NA
2085,"rcp85","HadGEM2-ES","Simstrat","wtr_32",NA,NA,NA,2.06249063267154,1.5584465802763,2.42875574357488,NA,NA,NA,NA,NA,NA
2085,"rcp85","IPSL-CM5A-LR","FLake","wtr_32",NA,NA,NA,1.09781103278451,0.860841613660522,0.741048283809651,NA,NA,NA,NA,NA,NA
2085,"rcp85","IPSL-CM5A-LR","GLM","wtr_32",6.40946254420278,6.51368896667271,0.104226422469931,1.09781103278451,0.860841613660522,0.741048283809651,0.226701925072252,0.100661407424657,0.0101327189447128,0.104226422469931,NA,NA
2085,"rcp85","IPSL-CM5A-LR","GOTM","wtr_32",6.76158075141289,8.33087597960361,1.56929522819071,1.09781103278451,0.860841613660522,0.741048283809651,2.19196222824581,0.960342231468834,0.922257201542539,1.56929522819071,NA,NA
2085,"rcp85","IPSL-CM5A-LR","MyLake","wtr_32",7.23773602027307,8.85764746796595,1.61991144769288,1.09781103278451,0.860841613660522,0.741048283809651,2.28646533308256,0.835116287088706,0.697419212960826,1.61991144769288,NA,NA
2085,"rcp85","IPSL-CM5A-LR","Simstrat","wtr_32",NA,NA,NA,1.09781103278451,0.860841613660522,0.741048283809651,NA,NA,NA,NA,NA,NA
2085,"rcp85","MIROC5","FLake","wtr_32",NA,NA,NA,2.14358830233459,1.57108094977349,2.46829535074118,NA,NA,NA,NA,NA,NA
2085,"rcp85","MIROC5","GLM","wtr_32",6.40899378133412,6.74617111584912,0.337177334514998,2.14358830233459,1.57108094977349,2.46829535074118,0.226701925072252,0.100661407424657,0.0101327189447128,0.337177334514998,NA,NA
2085,"rcp85","MIROC5","GOTM","wtr_32",7.49896405708585,10.4009997269879,2.90203566990202,2.14358830233459,1.57108094977349,2.46829535074118,2.19196222824581,0.960342231468834,0.922257201542539,2.90203566990202,NA,NA
2085,"rcp85","MIROC5","MyLake","wtr_32",6.99608916152148,10.1876410641082,3.19155190258676,2.14358830233459,1.57108094977349,2.46829535074118,2.28646533308256,0.835116287088706,0.697419212960826,3.19155190258676,NA,NA
2085,"rcp85","MIROC5","Simstrat","wtr_32",NA,NA,NA,2.14358830233459,1.57108094977349,2.46829535074118,NA,NA,NA,NA,NA,NA
2086,"rcp85","GFDL-ESM2M","FLake","wtr_32",NA,NA,NA,1.02706377132772,0.716403695571333,0.513234255028263,NA,NA,NA,NA,NA,NA
2086,"rcp85","GFDL-ESM2M","GLM","wtr_32",6.4059976330444,6.63776238977093,0.231764756726527,1.02706377132772,0.716403695571333,0.513234255028263,0.216327366283796,0.0701001632523734,0.0049140328880094,0.231764756726527,NA,NA
2086,"rcp85","GFDL-ESM2M","GOTM","wtr_32",6.80772310843518,8.03530987170078,1.22758676326561,1.02706377132772,0.716403695571333,0.513234255028263,2.09118497843228,0.622303641368115,0.387261822060016,1.22758676326561,NA,NA
2086,"rcp85","GFDL-ESM2M","MyLake","wtr_32",6.92259609314975,8.54443588714077,1.62183979399102,1.02706377132772,0.716403695571333,0.513234255028263,2.12764449722438,0.405816071464911,0.164686683859214,1.62183979399102,NA,NA
2086,"rcp85","GFDL-ESM2M","Simstrat","wtr_32",NA,NA,NA,1.02706377132772,0.716403695571333,0.513234255028263,NA,NA,NA,NA,NA,NA
2086,"rcp85","HadGEM2-ES","FLake","wtr_32",NA,NA,NA,1.67846873080492,1.18756831514562,1.41031850313781,NA,NA,NA,NA,NA,NA
2086,"rcp85","HadGEM2-ES","GLM","wtr_32",6.40686999490233,6.71598056636445,0.309110571462114,1.67846873080492,1.18756831514562,1.41031850313781,0.216327366283796,0.0701001632523734,0.0049140328880094,0.309110571462114,NA,NA
2086,"rcp85","HadGEM2-ES","GOTM","wtr_32",7.32619646807068,9.75229010222709,2.42609363415642,1.67846873080492,1.18756831514562,1.41031850313781,2.09118497843228,0.622303641368115,0.387261822060016,2.42609363415642,NA,NA
2086,"rcp85","HadGEM2-ES","MyLake","wtr_32",7.16562141240785,9.4658233992041,2.30020198679624,1.67846873080492,1.18756831514562,1.41031850313781,2.12764449722438,0.405816071464911,0.164686683859214,2.30020198679624,NA,NA
2086,"rcp85","HadGEM2-ES","Simstrat","wtr_32",NA,NA,NA,1.67846873080492,1.18756831514562,1.41031850313781,NA,NA,NA,NA,NA,NA
2086,"rcp85","IPSL-CM5A-LR","FLake","wtr_32",NA,NA,NA,1.41783941096113,1.08387040353856,1.17477505166684,NA,NA,NA,NA,NA,NA
2086,"rcp85","IPSL-CM5A-LR","GLM","wtr_32",6.40946254420278,6.57610758167424,0.166645037471452,1.41783941096113,1.08387040353856,1.17477505166684,0.216327366283796,0.0701001632523734,0.0049140328880094,0.166645037471452,NA,NA
2086,"rcp85","IPSL-CM5A-LR","GOTM","wtr_32",6.76158075141289,8.83069869405399,2.06911794264109,1.41783941096113,1.08387040353856,1.17477505166684,2.09118497843228,0.622303641368115,0.387261822060016,2.06911794264109,NA,NA
2086,"rcp85","IPSL-CM5A-LR","MyLake","wtr_32",7.23773602027307,9.25549127304391,2.01775525277084,1.41783941096113,1.08387040353856,1.17477505166684,2.12764449722438,0.405816071464911,0.164686683859214,2.01775525277084,NA,NA
2086,"rcp85","IPSL-CM5A-LR","Simstrat","wtr_32",NA,NA,NA,1.41783941096113,1.08387040353856,1.17477505166684,NA,NA,NA,NA,NA,NA
2086,"rcp85","MIROC5","FLake","wtr_32",NA,NA,NA,1.79017054282683,1.41413147933616,1.99976784084949,NA,NA,NA,NA,NA,NA
2086,"rcp85","MIROC5","GLM","wtr_32",6.40899378133412,6.56678288080921,0.157789099475091,1.79017054282683,1.41413147933616,1.99976784084949,0.216327366283796,0.0701001632523734,0.0049140328880094,0.157789099475091,NA,NA
2086,"rcp85","MIROC5","GOTM","wtr_32",7.49896405708585,10.1409056307518,2.64194157366599,1.79017054282683,1.41413147933616,1.99976784084949,2.09118497843228,0.622303641368115,0.387261822060016,2.64194157366599,NA,NA
2086,"rcp85","MIROC5","MyLake","wtr_32",6.99608916152148,9.5668701168609,2.57078095533942,1.79017054282683,1.41413147933616,1.99976784084949,2.12764449722438,0.405816071464911,0.164686683859214,2.57078095533942,NA,NA
2086,"rcp85","MIROC5","Simstrat","wtr_32",NA,NA,NA,1.79017054282683,1.41413147933616,1.99976784084949,NA,NA,NA,NA,NA,NA
2087,"rcp85","GFDL-ESM2M","FLake","wtr_32",NA,NA,NA,0.815960856366995,0.601349342471083,0.361621031690403,NA,NA,NA,NA,NA,NA
2087,"rcp85","GFDL-ESM2M","GLM","wtr_32",6.4059976330444,6.54657315554684,0.140575522502442,0.815960856366995,0.601349342471083,0.361621031690403,0.119036819683663,0.0400820258898622,0.00160656879943558,0.140575522502442,NA,NA
2087,"rcp85","GFDL-ESM2M","GOTM","wtr_32",6.80772310843518,7.82169120017158,1.01396809173641,0.815960856366995,0.601349342471083,0.361621031690403,1.96640388488806,0.740080819334474,0.547719619146787,1.01396809173641,NA,NA
2087,"rcp85","GFDL-ESM2M","MyLake","wtr_32",6.92259609314975,8.21593504801188,1.29333895486214,0.815960856366995,0.601349342471083,0.361621031690403,2.01466936034991,0.531478431270929,0.282469322906207,1.29333895486214,NA,NA
2087,"rcp85","GFDL-ESM2M","Simstrat","wtr_32",NA,NA,NA,0.815960856366995,0.601349342471083,0.361621031690403,NA,NA,NA,NA,NA,NA
2087,"rcp85","HadGEM2-ES","FLake","wtr_32",NA,NA,NA,1.67902886303191,1.36573216402262,1.86522434384591,NA,NA,NA,NA,NA,NA
2087,"rcp85","HadGEM2-ES","GLM","wtr_32",6.40686999490233,6.53461433632733,0.127744341425,1.67902886303191,1.36573216402262,1.86522434384591,0.119036819683663,0.0400820258898622,0.00160656879943558,0.127744341425,NA,NA
2087,"rcp85","HadGEM2-ES","GOTM","wtr_32",7.32619646807068,10.0265535573437,2.700357089273,1.67902886303191,1.36573216402262,1.86522434384591,1.96640388488806,0.740080819334474,0.547719619146787,2.700357089273,NA,NA
2087,"rcp85","HadGEM2-ES","MyLake","wtr_32",7.16562141240785,9.37460657080559,2.20898515839773,1.67902886303191,1.36573216402262,1.86522434384591,2.01466936034991,0.531478431270929,0.282469322906207,2.20898515839773,NA,NA
2087,"rcp85","HadGEM2-ES","Simstrat","wtr_32",NA,NA,NA,1.67902886303191,1.36573216402262,1.86522434384591,NA,NA,NA,NA,NA,NA
2087,"rcp85","IPSL-CM5A-LR","FLake","wtr_32",NA,NA,NA,1.31088829494078,1.01354801869354,1.02727958619761,NA,NA,NA,NA,NA,NA
2087,"rcp85","IPSL-CM5A-LR","GLM","wtr_32",6.40946254420278,6.55709439826338,0.147631854060599,1.31088829494078,1.01354801869354,1.02727958619761,0.119036819683663,0.0400820258898622,0.00160656879943558,0.147631854060599,NA,NA
2087,"rcp85","IPSL-CM5A-LR","GOTM","wtr_32",6.76158075141289,8.54271761981694,1.78113686840405,1.31088829494078,1.01354801869354,1.02727958619761,1.96640388488806,0.740080819334474,0.547719619146787,1.78113686840405,NA,NA
2087,"rcp85","IPSL-CM5A-LR","MyLake","wtr_32",7.23773602027307,9.24163218263077,2.00389616235771,1.31088829494078,1.01354801869354,1.02727958619761,2.01466936034991,0.531478431270929,0.282469322906207,2.00389616235771,NA,NA
2087,"rcp85","IPSL-CM5A-LR","Simstrat","wtr_32",NA,NA,NA,1.31088829494078,1.01354801869354,1.02727958619761,NA,NA,NA,NA,NA,NA
2087,"rcp85","MIROC5","FLake","wtr_32",NA,NA,NA,1.66093540555582,1.38927488122694,1.93008469560812,NA,NA,NA,NA,NA,NA
2087,"rcp85","MIROC5","GLM","wtr_32",6.40899378133412,6.46918934208073,0.0601955607466123,1.66093540555582,1.38927488122694,1.93008469560812,0.119036819683663,0.0400820258898622,0.00160656879943558,0.0601955607466123,NA,NA
2087,"rcp85","MIROC5","GOTM","wtr_32",7.49896405708585,9.86911754722465,2.3701534901388,1.66093540555582,1.38927488122694,1.93008469560812,1.96640388488806,0.740080819334474,0.547719619146787,2.3701534901388,NA,NA
2087,"rcp85","MIROC5","MyLake","wtr_32",6.99608916152148,9.54854632730353,2.55245716578205,1.66093540555582,1.38927488122694,1.93008469560812,2.01466936034991,0.531478431270929,0.282469322906207,2.55245716578205,NA,NA
2087,"rcp85","MIROC5","Simstrat","wtr_32",NA,NA,NA,1.66093540555582,1.38927488122694,1.93008469560812,NA,NA,NA,NA,NA,NA
2088,"rcp85","GFDL-ESM2M","FLake","wtr_32",NA,NA,NA,1.26017770178936,0.975575905767535,0.951748347914145,NA,NA,NA,NA,NA,NA
2088,"rcp85","GFDL-ESM2M","GLM","wtr_32",6.4059976330444,6.577198682587,0.171201049542604,1.26017770178936,0.975575905767535,0.951748347914145,0.14912630438128,0.0423230922907388,0.00179124414105039,0.171201049542604,NA,NA
2088,"rcp85","GFDL-ESM2M","GOTM","wtr_32",6.80772310843518,8.36269785484167,1.55497474640649,1.26017770178936,0.975575905767535,0.951748347914145,2.05228979023699,0.456185886921731,0.208105563426566,1.55497474640649,NA,NA
2088,"rcp85","GFDL-ESM2M","MyLake","wtr_32",6.92259609314975,8.97695340256873,2.05435730941899,1.26017770178936,0.975575905767535,0.951748347914145,2.36565843118444,0.314710902693071,0.0990429522738877,2.05435730941899,NA,NA
2088,"rcp85","GFDL-ESM2M","Simstrat","wtr_32",NA,NA,NA,1.26017770178936,0.975575905767535,0.951748347914145,NA,NA,NA,NA,NA,NA
2088,"rcp85","HadGEM2-ES","FLake","wtr_32",NA,NA,NA,1.67683340018588,1.37787494795228,1.89853937219451,NA,NA,NA,NA,NA,NA
2088,"rcp85","HadGEM2-ES","GLM","wtr_32",6.40686999490233,6.49383028608854,0.0869602911862063,1.67683340018588,1.37787494795228,1.89853937219451,0.14912630438128,0.0423230922907388,0.00179124414105039,0.0869602911862063,NA,NA
2088,"rcp85","HadGEM2-ES","GOTM","wtr_32",7.32619646807068,9.85056865801577,2.52437218994509,1.67683340018588,1.37787494795228,1.89853937219451,2.05228979023699,0.456185886921731,0.208105563426566,2.52437218994509,NA,NA
2088,"rcp85","HadGEM2-ES","MyLake","wtr_32",7.16562141240785,9.58478913183421,2.41916771942635,1.67683340018588,1.37787494795228,1.89853937219451,2.36565843118444,0.314710902693071,0.0990429522738877,2.41916771942635,NA,NA
2088,"rcp85","HadGEM2-ES","Simstrat","wtr_32",NA,NA,NA,1.67683340018588,1.37787494795228,1.89853937219451,NA,NA,NA,NA,NA,NA
2088,"rcp85","IPSL-CM5A-LR","FLake","wtr_32",NA,NA,NA,1.38479923159389,1.0824250589416,1.17164400822473,NA,NA,NA,NA,NA,NA
2088,"rcp85","IPSL-CM5A-LR","GLM","wtr_32",6.40946254420278,6.56819010692867,0.158727562725891,1.38479923159389,1.0824250589416,1.17164400822473,0.14912630438128,0.0423230922907388,0.00179124414105039,0.158727562725891,NA,NA
2088,"rcp85","IPSL-CM5A-LR","GOTM","wtr_32",6.76158075141289,8.5491654777879,1.78758472637501,1.38479923159389,1.0824250589416,1.17164400822473,2.05228979023699,0.456185886921731,0.208105563426566,1.78758472637501,NA,NA
2088,"rcp85","IPSL-CM5A-LR","MyLake","wtr_32",7.23773602027307,9.44582142595385,2.20808540568078,1.38479923159389,1.0824250589416,1.17164400822473,2.36565843118444,0.314710902693071,0.0990429522738877,2.20808540568078,NA,NA
2088,"rcp85","IPSL-CM5A-LR","Simstrat","wtr_32",NA,NA,NA,1.38479923159389,1.0824250589416,1.17164400822473,NA,NA,NA,NA,NA,NA
2088,"rcp85","MIROC5","FLake","wtr_32",NA,NA,NA,1.76762236750115,1.39264419578964,1.93945785606657,NA,NA,NA,NA,NA,NA
2088,"rcp85","MIROC5","GLM","wtr_32",6.40899378133412,6.58861009540454,0.179616314070418,1.76762236750115,1.39264419578964,1.93945785606657,0.14912630438128,0.0423230922907388,0.00179124414105039,0.179616314070418,NA,NA
2088,"rcp85","MIROC5","GOTM","wtr_32",7.49896405708585,9.84119155530721,2.34222749822136,1.76762236750115,1.39264419578964,1.93945785606657,2.05228979023699,0.456185886921731,0.208105563426566,2.34222749822136,NA,NA
2088,"rcp85","MIROC5","MyLake","wtr_32",6.99608916152148,9.77711245173314,2.78102329021166,1.76762236750115,1.39264419578964,1.93945785606657,2.36565843118444,0.314710902693071,0.0990429522738877,2.78102329021166,NA,NA
2088,"rcp85","MIROC5","Simstrat","wtr_32",NA,NA,NA,1.76762236750115,1.39264419578964,1.93945785606657,NA,NA,NA,NA,NA,NA
2089,"rcp85","GFDL-ESM2M","FLake","wtr_32",NA,NA,NA,1.06940685915071,0.75410357377405,0.568672199978795,NA,NA,NA,NA,NA,NA
2089,"rcp85","GFDL-ESM2M","GLM","wtr_32",6.4059976330444,6.61980569852542,0.213808065481016,1.06940685915071,0.75410357377405,0.568672199978795,0.238304498924269,0.0520615320589807,0.00271040312032828,0.213808065481016,NA,NA
2089,"rcp85","GFDL-ESM2M","GOTM","wtr_32",6.80772310843518,8.16480360596779,1.35708049753261,1.06940685915071,0.75410357377405,0.568672199978795,2.20299987296099,0.683213631140543,0.466780865776246,1.35708049753261,NA,NA
2089,"rcp85","GFDL-ESM2M","MyLake","wtr_32",6.92259609314975,8.55992810758826,1.63733201443851,1.06940685915071,0.75410357377405,0.568672199978795,2.27948989540222,0.55783310485511,0.311177772872292,1.63733201443851,NA,NA
2089,"rcp85","GFDL-ESM2M","Simstrat","wtr_32",NA,NA,NA,1.06940685915071,0.75410357377405,0.568672199978795,NA,NA,NA,NA,NA,NA
2089,"rcp85","HadGEM2-ES","FLake","wtr_32",NA,NA,NA,1.89791364323202,1.45084651138491,2.10495559959777,NA,NA,NA,NA,NA,NA
2089,"rcp85","HadGEM2-ES","GLM","wtr_32",6.40686999490233,6.63390229368863,0.2270322987863,1.89791364323202,1.45084651138491,2.10495559959777,0.238304498924269,0.0520615320589807,0.00271040312032828,0.2270322987863,NA,NA
2089,"rcp85","HadGEM2-ES","GOTM","wtr_32",7.32619646807068,10.1647755390977,2.83857907102704,1.89791364323202,1.45084651138491,2.10495559959777,2.20299987296099,0.683213631140543,0.466780865776246,2.83857907102704,NA,NA
2089,"rcp85","HadGEM2-ES","MyLake","wtr_32",7.16562141240785,9.79375097229056,2.62812955988271,1.89791364323202,1.45084651138491,2.10495559959777,2.27948989540222,0.55783310485511,0.311177772872292,2.62812955988271,NA,NA
2089,"rcp85","HadGEM2-ES","Simstrat","wtr_32",NA,NA,NA,1.89791364323202,1.45084651138491,2.10495559959777,NA,NA,NA,NA,NA,NA
2089,"rcp85","IPSL-CM5A-LR","FLake","wtr_32",NA,NA,NA,1.42230154089342,0.959919330177777,0.921445120448952,NA,NA,NA,NA,NA,NA
2089,"rcp85","IPSL-CM5A-LR","GLM","wtr_32",6.40946254420278,6.72380793323256,0.314345389029772,1.42230154089342,0.959919330177777,0.921445120448952,0.238304498924269,0.0520615320589807,0.00271040312032828,0.314345389029772,NA,NA
2089,"rcp85","IPSL-CM5A-LR","GOTM","wtr_32",6.76158075141289,8.71011159151588,1.94853084010299,1.42230154089342,0.959919330177777,0.921445120448952,2.20299987296099,0.683213631140543,0.466780865776246,1.94853084010299,NA,NA
2089,"rcp85","IPSL-CM5A-LR","MyLake","wtr_32",7.23773602027307,9.24176441382055,2.00402839354749,1.42230154089342,0.959919330177777,0.921445120448952,2.27948989540222,0.55783310485511,0.311177772872292,2.00402839354749,NA,NA
2089,"rcp85","IPSL-CM5A-LR","Simstrat","wtr_32",NA,NA,NA,1.42230154089342,0.959919330177777,0.921445120448952,NA,NA,NA,NA,NA,NA
2089,"rcp85","MIROC5","FLake","wtr_32",NA,NA,NA,1.90477031310716,1.48083614499592,2.19287568832637,NA,NA,NA,NA,NA,NA
2089,"rcp85","MIROC5","GLM","wtr_32",6.40899378133412,6.60702602373411,0.198032242399988,1.90477031310716,1.48083614499592,2.19287568832637,0.238304498924269,0.0520615320589807,0.00271040312032828,0.198032242399988,NA,NA
2089,"rcp85","MIROC5","GOTM","wtr_32",7.49896405708585,10.1667731402671,2.6678090831813,1.90477031310716,1.48083614499592,2.19287568832637,2.20299987296099,0.683213631140543,0.466780865776246,2.6678090831813,NA,NA
2089,"rcp85","MIROC5","MyLake","wtr_32",6.99608916152148,9.84455877526166,2.84846961374018,1.90477031310716,1.48083614499592,2.19287568832637,2.27948989540222,0.55783310485511,0.311177772872292,2.84846961374018,NA,NA
2089,"rcp85","MIROC5","Simstrat","wtr_32",NA,NA,NA,1.90477031310716,1.48083614499592,2.19287568832637,NA,NA,NA,NA,NA,NA
2090,"rcp85","GFDL-ESM2M","FLake","wtr_32",NA,NA,NA,1.46230393090397,1.08214377169357,1.17103514261518,NA,NA,NA,NA,NA,NA
2090,"rcp85","GFDL-ESM2M","GLM","wtr_32",6.4059976330444,6.73581670865621,0.329819075611807,1.46230393090397,1.08214377169357,1.17103514261518,0.222440166597798,0.133220935804106,0.0177478177365218,0.329819075611807,NA,NA
2090,"rcp85","GFDL-ESM2M","GOTM","wtr_32",6.80772310843518,8.37894717142598,1.5712240629908,1.46230393090397,1.08214377169357,1.17103514261518,2.19109632005295,0.551453594041212,0.30410106638097,1.5712240629908,NA,NA
2090,"rcp85","GFDL-ESM2M","MyLake","wtr_32",6.92259609314975,9.40846474725906,2.48586865410931,1.46230393090397,1.08214377169357,1.17103514261518,2.52526107535262,0.588681111049767,0.346545450506788,2.48586865410931,NA,NA
2090,"rcp85","GFDL-ESM2M","Simstrat","wtr_32",NA,NA,NA,1.46230393090397,1.08214377169357,1.17103514261518,NA,NA,NA,NA,NA,NA
2090,"rcp85","HadGEM2-ES","FLake","wtr_32",NA,NA,NA,2.18485638781368,1.66637083515042,2.77679176023992,NA,NA,NA,NA,NA,NA
2090,"rcp85","HadGEM2-ES","GLM","wtr_32",6.40686999490233,6.68625166579469,0.279381670892355,2.18485638781368,1.66637083515042,2.77679176023992,0.222440166597798,0.133220935804106,0.0177478177365218,0.279381670892355,NA,NA
2090,"rcp85","HadGEM2-ES","GOTM","wtr_32",7.32619646807068,10.2321302531517,2.905933785081,2.18485638781368,1.66637083515042,2.77679176023992,2.19109632005295,0.551453594041212,0.30410106638097,2.905933785081,NA,NA
2090,"rcp85","HadGEM2-ES","MyLake","wtr_32",7.16562141240785,10.5348751198756,3.3692537074677,2.18485638781368,1.66637083515042,2.77679176023992,2.52526107535262,0.588681111049767,0.346545450506788,3.3692537074677,NA,NA
