Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
       37   37.0000      0.221360      0.225277      0.507608      0.235106      0.838299E-02   0.00000      -322.249      -122.960      -74.1124       147.070       0.00000      -313.495       11.2880      0.603234       1.36779       11.4702      -8.75216       0.00000       0.00000       0.00000       0.00000    
       38   38.0000       0.00000       0.00000      0.507608      0.182217      0.649993E-02   0.00000       0.00000      -114.817      -62.7917       154.400       0.00000      -312.481       7.11473      0.500000       1.39554       11.3846      -8.51115       0.00000       0.00000       0.00000       0.00000    
       39   39.0000       0.00000      0.290104       1.51093       0.00000      0.765558E-04   0.00000       0.00000      0.462381E-01  0.235386E-03   0.00000       0.00000      -260.737       7.11473      0.500000       1.49442       11.0807      -6.99283      0.892379E-01   0.00000      -12.0866      -12.0866    
       40   40.0000       0.00000      0.302559       1.57580      0.148840      0.530975E-02   0.00000       0.00000      -53.3219      -51.3401       0.00000       0.00000      -312.283       7.11473      0.500000       1.52279       10.9948      -6.75436      0.895468E-01   0.00000     -0.432757E-01 -0.432757E-01
       41   41.0000       0.00000      0.314589       1.63846      0.180245      0.647203E-02   0.00000       0.00000      -39.3250      -41.4100       0.00000       0.00000      -297.135       7.11473      0.500000       1.55032       10.9117      -6.53179      0.109495       0.00000      -3.41717      -3.41717    
       42   42.0000       0.00000      0.326223       1.69905      0.197451      0.711715E-02   0.00000       0.00000      -3.04423      -19.9705       0.00000       0.00000      -288.450       7.11473      0.500000       1.57706       10.8314      -6.32348      0.134945       0.00000      -5.41004      -5.41004    
       43   43.0000       0.00000      0.337485       1.75771      0.265600      0.949341E-02   0.00000       0.00000      -45.0375      -66.9099       0.00000       0.00000      -307.720       7.11473      0.500000       1.60305       10.7536      -6.12800      0.139660       0.00000      -1.04641      -1.04641    
       44   44.0000       0.00000      0.348400       1.81455      0.239245      0.863567E-02   0.00000       0.00000       13.7568      -22.4508       0.00000       0.00000      -285.349       7.11473      0.500000       1.62834       10.6781      -5.94412      0.163257       0.00000      -6.13270      -6.13270    
       45   45.0000       0.00000      0.358986       1.86969      0.298449      0.106461E-01   0.00000       0.00000      -199.169      -115.548       0.00000       0.00000      -312.481       7.11473      0.500000       1.65297       10.6050      -5.77078      0.157981       0.00000       0.00000       0.00000    
       46   46.0000       0.00000      0.369265       1.92322       0.00000      0.691543E-04   0.00000       0.00000      0.293770      0.397970E-01   0.00000       0.00000      -189.329       7.11473      0.500000       1.67697       10.5339      -5.60704      0.241201       0.00000      -32.1596      -32.1596    
